#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_25_(dbseq-nr_24)_[1240285,1243836]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|pyggy INT|v_clade
scaffold_25_(dbseq-nr_24)_[1244612,1250905]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_25_(dbseq-nr_24)_[14139,20230]	LTR	Gypsy	v_clade	no	-	GAG|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_25_(dbseq-nr_24)_[1994938,2007966]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_25_(dbseq-nr_24)_[2012337,2019474]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_25_(dbseq-nr_24)_[2041045,2048186]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_25_(dbseq-nr_24)_[2053891,2062180]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_25_(dbseq-nr_24)_[2212012,2215060]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RNaseH|hydra
scaffold_25_(dbseq-nr_24)_[2323333,2331031]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_25_(dbseq-nr_24)_[2340653,2348458]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_25_(dbseq-nr_24)_[2369646,2375696]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_25_(dbseq-nr_24)_[2378954,2386566]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_25_(dbseq-nr_24)_[2411069,2423978]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_25_(dbseq-nr_24)_[243584,250205]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|sire
scaffold_25_(dbseq-nr_24)_[2582169,2588179]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_25_(dbseq-nr_24)_[2602299,2609159]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_25_(dbseq-nr_24)_[2610802,2618595]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_25_(dbseq-nr_24)_[2661130,2668638]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_25_(dbseq-nr_24)_[2683631,2691034]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|sire
scaffold_25_(dbseq-nr_24)_[2696139,2703836]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_25_(dbseq-nr_24)_[27129,34129]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_25_(dbseq-nr_24)_[36632,44363]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_25_(dbseq-nr_24)_[453058,458481]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_25_(dbseq-nr_24)_[55923,63765]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_25_(dbseq-nr_24)_[744159,750453]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_25_(dbseq-nr_24)_[83497,90409]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_26_(dbseq-nr_25)_[104437,112935]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RNaseH|copia
scaffold_26_(dbseq-nr_25)_[1346065,1352527]	LTR	Copia	sire	no	+	AP|pseudovirus INT|tork RT|sire RNaseH|sire
scaffold_26_(dbseq-nr_25)_[1505886,1514576]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_26_(dbseq-nr_25)_[1799647,1806077]	LTR	Copia	tork	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|tork
scaffold_26_(dbseq-nr_25)_[18063,22852]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_26_(dbseq-nr_25)_[2145578,2151641]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_26_(dbseq-nr_25)_[2178653,2185436]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_26_(dbseq-nr_25)_[2274677,2282703]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|sire RNaseH|copia
scaffold_26_(dbseq-nr_25)_[2282795,2288267]	LTR	Gypsy	reina	no	-	RT|reina
scaffold_26_(dbseq-nr_25)_[23182,31387]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_26_(dbseq-nr_25)_[2341766,2352295]	LTR	Copia	tork	no	+	INT|tork
scaffold_26_(dbseq-nr_25)_[2669250,2679250]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_26_(dbseq-nr_25)_[312527,319263]	LTR	Copia	mixture	no	+	AP|ty1/copia RT|sire RNaseH|copia
scaffold_26_(dbseq-nr_25)_[35009,43347]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_26_(dbseq-nr_25)_[387869,395959]	LTR	Copia	mixture	no	-	RT|1731 RNaseH|sire
scaffold_26_(dbseq-nr_25)_[490942,504150]	LTR	Gypsy	v_clade	no	-	GAG|v_clade
scaffold_26_(dbseq-nr_25)_[677576,684598]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_26_(dbseq-nr_25)_[686602,694067]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_26_(dbseq-nr_25)_[741991,747484]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|pseudovirus RNaseH|sire
scaffold_26_(dbseq-nr_25)_[788473,793919]	LTR	Copia	copia	no	+	AP|retrofit INT|tork RT|copia RNaseH|copia
scaffold_271_(dbseq-nr_270)_[5908,13797]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_272_(dbseq-nr_271)_[5361,10811]	LTR	Copia	tork	no	+	AP|tork INT|retrofit RT|tork RNaseH|sire
scaffold_275_(dbseq-nr_274)_[5,6107]	LTR	Gypsy	v_clade	no	-	AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_27_(dbseq-nr_26)_[1031282,1039146]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_27_(dbseq-nr_26)_[11269,18857]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_27_(dbseq-nr_26)_[1298322,1304607]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_27_(dbseq-nr_26)_[1359645,1365022]	LTR	Copia	copia	no	+	AP|pseudovirus INT|tork RT|copia RNaseH|copia
scaffold_27_(dbseq-nr_26)_[1377990,1386187]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_27_(dbseq-nr_26)_[1389527,1403507]	LTR	Gypsy	v_clade	no	+	AP|tat RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_27_(dbseq-nr_26)_[1411571,1417657]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_27_(dbseq-nr_26)_[1434588,1438862]	Unknown	unknown	dtg_ilg_template	unknown	+	AP|dtg_ilg_template
scaffold_27_(dbseq-nr_26)_[1443915,1450682]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_27_(dbseq-nr_26)_[146762,152802]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_27_(dbseq-nr_26)_[1478745,1483432]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_27_(dbseq-nr_26)_[1653295,1664965]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_27_(dbseq-nr_26)_[1795935,1802374]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_27_(dbseq-nr_26)_[202,7867]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_27_(dbseq-nr_26)_[2062349,2067796]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_27_(dbseq-nr_26)_[2094688,2101908]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_27_(dbseq-nr_26)_[2135207,2142247]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|codi_d
scaffold_27_(dbseq-nr_26)_[2147489,2153887]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_27_(dbseq-nr_26)_[2187078,2196482]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_27_(dbseq-nr_26)_[2213188,2221014]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_27_(dbseq-nr_26)_[2224222,2233039]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_27_(dbseq-nr_26)_[2394538,2400838]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|codi_d
scaffold_27_(dbseq-nr_26)_[323998,328807]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_27_(dbseq-nr_26)_[329465,335626]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|17_6 INT|gmr1
scaffold_27_(dbseq-nr_26)_[335632,342509]	mixture	mixture	mixture	unknown	-	AP|dtg_ilg_template RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_27_(dbseq-nr_26)_[351441,359107]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_27_(dbseq-nr_26)_[366391,373377]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_27_(dbseq-nr_26)_[631168,636640]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|sire
scaffold_27_(dbseq-nr_26)_[841355,849660]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_27_(dbseq-nr_26)_[899344,913049]	LTR	Copia	tork	no	-	RT|reina AP|retrofit INT|tork RNaseH|tork
scaffold_27_(dbseq-nr_26)_[949291,956318]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_27_(dbseq-nr_26)_[989980,994784]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_28_(dbseq-nr_27)_[1098989,1103703]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_28_(dbseq-nr_27)_[1117809,1124475]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_28_(dbseq-nr_27)_[1150584,1156385]	LTR	Copia	oryco	no	-	INT|oryco
scaffold_28_(dbseq-nr_27)_[1235642,1241971]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_28_(dbseq-nr_27)_[1252700,1258988]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_28_(dbseq-nr_27)_[1267871,1271809]	LTR	Gypsy	v_clade	no	+	AP|v_clade
scaffold_28_(dbseq-nr_27)_[1306759,1314028]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_28_(dbseq-nr_27)_[1472756,1477118]	LTR	Copia	mixture	no	+	RT|tork RNaseH|sire
scaffold_28_(dbseq-nr_27)_[1477268,1483210]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|hydra RNaseH|sire
scaffold_28_(dbseq-nr_27)_[1486984,1493422]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_28_(dbseq-nr_27)_[1549673,1555420]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_28_(dbseq-nr_27)_[1561254,1570720]	LTR	Gypsy	del	no	?	RNaseH|del RT|del AP|pseudovirus INT|retrofit
scaffold_28_(dbseq-nr_27)_[1579261,1586181]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[1593939,1600083]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|sire
scaffold_28_(dbseq-nr_27)_[1607450,1614207]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RNaseH|codi_d
scaffold_28_(dbseq-nr_27)_[1632414,1637476]	LTR	Copia	sire	no	-	RNaseH|sire
scaffold_28_(dbseq-nr_27)_[1680477,1691254]	LTR	Copia	tork	no	+	AP|retrofit INT|tork RT|tork RNaseH|copia
scaffold_28_(dbseq-nr_27)_[1751808,1757885]	LTR	Copia	copia	no	-	INT|copia RT|sire RNaseH|copia
scaffold_28_(dbseq-nr_27)_[1774413,1778953]	LTR	Gypsy	pyret	no	-	RT|pyret RNaseH|pyret INT|v_clade
scaffold_28_(dbseq-nr_27)_[1961624,1968468]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[1994520,2000872]	LTR	Copia	tork	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|tork
scaffold_28_(dbseq-nr_27)_[2033133,2038460]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_28_(dbseq-nr_27)_[2058515,2065510]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_28_(dbseq-nr_27)_[2132554,2139145]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|tork RNaseH|copia
scaffold_28_(dbseq-nr_27)_[2184575,2189669]	LTR	Copia	sire	no	-	RNaseH|sire
scaffold_28_(dbseq-nr_27)_[2244072,2250366]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_28_(dbseq-nr_27)_[2253667,2259697]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[244400,249583]	LTR	Copia	tork	no	+	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_28_(dbseq-nr_27)_[424599,430925]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|codi_d
scaffold_28_(dbseq-nr_27)_[491607,496869]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_28_(dbseq-nr_27)_[533916,539773]	LTR	Gypsy	v_clade	no	-	AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[542359,548282]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_28_(dbseq-nr_27)_[548288,555257]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[579199,585954]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_28_(dbseq-nr_27)_[672780,680037]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_28_(dbseq-nr_27)_[681297,689776]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_28_(dbseq-nr_27)_[692414,699271]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[720593,726729]	LTR	Gypsy	v_clade	no	+	AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[728094,736093]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|tat
scaffold_28_(dbseq-nr_27)_[747765,755803]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_28_(dbseq-nr_27)_[762456,771062]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_28_(dbseq-nr_27)_[833395,841658]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_28_(dbseq-nr_27)_[853391,859660]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_28_(dbseq-nr_27)_[868229,874005]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|tat
scaffold_28_(dbseq-nr_27)_[875246,883087]	LTR	Gypsy	mixture	no	+	AP|17_6 RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_290_(dbseq-nr_289)_[1338,8942]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_29_(dbseq-nr_28)_[1093164,1100546]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_29_(dbseq-nr_28)_[1157412,1163133]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RNaseH|tork
scaffold_29_(dbseq-nr_28)_[1215659,1219731]	LTR	Copia	mixture	no	+	RT|1731 RNaseH|tork
scaffold_29_(dbseq-nr_28)_[1244523,1250813]	LTR	Copia	mixture	no	+	RT|pseudovirus RNaseH|copia
scaffold_29_(dbseq-nr_28)_[1272611,1279031]	LTR	Copia	copia	no	-	AP|pseudovirus INT|copia RT|sire RNaseH|copia
scaffold_29_(dbseq-nr_28)_[1281823,1288639]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_29_(dbseq-nr_28)_[1307400,1312726]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|tork RNaseH|codi_d
scaffold_29_(dbseq-nr_28)_[1390579,1393414]	Unknown	unknown	dtg_ilg_template	unknown	+	AP|dtg_ilg_template
scaffold_29_(dbseq-nr_28)_[1669828,1678263]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_29_(dbseq-nr_28)_[1847364,1855636]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_29_(dbseq-nr_28)_[1929822,1937932]	LTR	Gypsy	cer2-3	no	-	RT|cer2-3 RNaseH|cer2-3 INT|gmr1
scaffold_29_(dbseq-nr_28)_[1966673,1974565]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_29_(dbseq-nr_28)_[1985716,1991020]	LTR	Gypsy	v_clade	no	+	GAG|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_29_(dbseq-nr_28)_[2053544,2059430]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|gmr1
scaffold_29_(dbseq-nr_28)_[2063695,2068531]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade
scaffold_29_(dbseq-nr_28)_[206648,213529]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_29_(dbseq-nr_28)_[2079917,2085499]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_29_(dbseq-nr_28)_[2086868,2094480]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_29_(dbseq-nr_28)_[2113382,2119666]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_29_(dbseq-nr_28)_[2167677,2172935]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|tork RNaseH|copia
scaffold_29_(dbseq-nr_28)_[2174570,2180069]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|1731 RNaseH|sire
scaffold_29_(dbseq-nr_28)_[2187969,2194771]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_29_(dbseq-nr_28)_[260194,265515]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_29_(dbseq-nr_28)_[281107,286973]	LTR	Copia	tork	no	+	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_29_(dbseq-nr_28)_[407497,414800]	LTR	Gypsy	v_clade	no	+	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_29_(dbseq-nr_28)_[421677,428612]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_29_(dbseq-nr_28)_[428944,434155]	LTR	Copia	sire	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_29_(dbseq-nr_28)_[449539,454631]	LTR	Copia	tork	no	-	AP|pseudovirus INT|tork RT|tork RNaseH|copia
scaffold_29_(dbseq-nr_28)_[461994,466653]	LTR	Copia	sire	no	-	AP|ty1/copia RT|sire RNaseH|sire
scaffold_29_(dbseq-nr_28)_[664668,671366]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|1731 RNaseH|sire
scaffold_29_(dbseq-nr_28)_[994627,1001252]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_2_(dbseq-nr_1)_[1041718,1047938]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_2_(dbseq-nr_1)_[1047972,1055878]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|sire
scaffold_2_(dbseq-nr_1)_[1249263,1255613]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|osvaldo INT|tat
scaffold_2_(dbseq-nr_1)_[1449447,1458104]	LTR	Gypsy	mixture	no	-	RNaseH|del INT|osvaldo
scaffold_2_(dbseq-nr_1)_[1464409,1472046]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|tat
scaffold_2_(dbseq-nr_1)_[1476298,1481555]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_2_(dbseq-nr_1)_[1525287,1534104]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_2_(dbseq-nr_1)_[1536133,1542184]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_2_(dbseq-nr_1)_[1701632,1708425]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|sire
scaffold_2_(dbseq-nr_1)_[185143,188904]	LTR	Copia	codi_d	no	-	INT|retrofit RT|codi_d RNaseH|codi_d
scaffold_2_(dbseq-nr_1)_[1935488,1941346]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_2_(dbseq-nr_1)_[1959434,1966814]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_2_(dbseq-nr_1)_[1974939,1980894]	LTR	Copia	retrofit	no	-	AP|retrofit INT|retrofit RT|tork RNaseH|tork
scaffold_2_(dbseq-nr_1)_[2003476,2008921]	LTR	Copia	copia	no	-	AP|ty1/copia RT|copia RNaseH|copia
scaffold_2_(dbseq-nr_1)_[2044462,2051758]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_2_(dbseq-nr_1)_[2077193,2082688]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|1731 RNaseH|copia
scaffold_2_(dbseq-nr_1)_[2087697,2094240]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|tork
scaffold_2_(dbseq-nr_1)_[2107688,2114182]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|tork
scaffold_2_(dbseq-nr_1)_[2115280,2127834]	LTR	Copia	mixture	no	-	INT|retrofit RT|pCretro RNaseH|sire
scaffold_2_(dbseq-nr_1)_[2145678,2153600]	LTR	Gypsy	del	no	-	RT|del RNaseH|del INT|gmr1
scaffold_2_(dbseq-nr_1)_[2156526,2162365]	LTR	Copia	sire	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_2_(dbseq-nr_1)_[2266610,2271473]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade
scaffold_2_(dbseq-nr_1)_[2292310,2301269]	LTR	Gypsy	reina	no	+	RT|reina
scaffold_2_(dbseq-nr_1)_[2302554,2307633]	LTR	Copia	oryco	no	-	AP|ty1/copia INT|oryco RNaseH|oryco
scaffold_2_(dbseq-nr_1)_[2329177,2340232]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_2_(dbseq-nr_1)_[2358994,2364560]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|sire
scaffold_2_(dbseq-nr_1)_[2372766,2381105]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|osvaldo INT|gmr1
scaffold_2_(dbseq-nr_1)_[2487373,2493474]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_2_(dbseq-nr_1)_[2545774,2550925]	LTR	Copia	tork	no	-	AP|retrofit INT|tork RT|copia RNaseH|tork
scaffold_2_(dbseq-nr_1)_[2629819,2635837]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|copia RNaseH|sire
scaffold_2_(dbseq-nr_1)_[2678080,2684319]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|codi_d
scaffold_2_(dbseq-nr_1)_[2694911,2701715]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
