#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_185_(dbseq-nr_184)_[24037,28884]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_185_(dbseq-nr_184)_[244010,250814]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_185_(dbseq-nr_184)_[419,8264]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_185_(dbseq-nr_184)_[68888,76594]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_186_(dbseq-nr_185)_[176616,182940]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_186_(dbseq-nr_185)_[227951,235159]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_186_(dbseq-nr_185)_[237829,243332]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_186_(dbseq-nr_185)_[243896,252422]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_186_(dbseq-nr_185)_[39153,46031]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_186_(dbseq-nr_185)_[46037,53050]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_187_(dbseq-nr_186)_[156861,163847]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_187_(dbseq-nr_186)_[2370,11301]	LTR	Gypsy	mixture	no	-	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_188_(dbseq-nr_187)_[133989,145346]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_188_(dbseq-nr_187)_[150275,158743]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_188_(dbseq-nr_187)_[160607,168480]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_188_(dbseq-nr_187)_[174784,181654]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_188_(dbseq-nr_187)_[182,9293]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_188_(dbseq-nr_187)_[182968,188917]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_188_(dbseq-nr_187)_[195258,201630]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_188_(dbseq-nr_187)_[59636,66497]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_188_(dbseq-nr_187)_[80174,87244]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_188_(dbseq-nr_187)_[99767,113102]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_189_(dbseq-nr_188)_[43760,46727]	LTR	Gypsy	tat	no	-	INT|tat
scaffold_18_(dbseq-nr_17)_[1046951,1053128]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|tork RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[1127519,1132546]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|maggy
scaffold_18_(dbseq-nr_17)_[1133874,1141779]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_18_(dbseq-nr_17)_[120247,125417]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_18_(dbseq-nr_17)_[1270418,1278562]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_18_(dbseq-nr_17)_[1291304,1298242]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_18_(dbseq-nr_17)_[1301341,1307681]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_18_(dbseq-nr_17)_[1319573,1327294]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_18_(dbseq-nr_17)_[1355027,1361315]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[1413258,1416637]	LTR	Copia	mixture	no	+	RT|sire RNaseH|copia
scaffold_18_(dbseq-nr_17)_[1424316,1430911]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_18_(dbseq-nr_17)_[1452303,1457614]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_18_(dbseq-nr_17)_[1483015,1489800]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_18_(dbseq-nr_17)_[1645143,1660144]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_18_(dbseq-nr_17)_[167646,174027]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_18_(dbseq-nr_17)_[1738218,1743534]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_18_(dbseq-nr_17)_[17967,23532]	LTR	Copia	copia	no	-	AP|copia INT|oryco RT|copia RNaseH|sire
scaffold_18_(dbseq-nr_17)_[216631,223642]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|pyret INT|v_clade
scaffold_18_(dbseq-nr_17)_[262564,268160]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RNaseH|copia
scaffold_18_(dbseq-nr_17)_[272530,279509]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_18_(dbseq-nr_17)_[323359,331473]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_18_(dbseq-nr_17)_[38893,43423]	LTR	Copia	sire	no	-	RNaseH|sire
scaffold_18_(dbseq-nr_17)_[466932,473946]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_18_(dbseq-nr_17)_[475291,481573]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[486526,493556]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_18_(dbseq-nr_17)_[526253,531942]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_18_(dbseq-nr_17)_[56775,70923]	LTR	Copia	tork	no	+	INT|tork
scaffold_18_(dbseq-nr_17)_[658763,664221]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_18_(dbseq-nr_17)_[699769,706736]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_18_(dbseq-nr_17)_[707465,713398]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|retrofit RT|tork RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[714592,720899]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_18_(dbseq-nr_17)_[727480,732955]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_18_(dbseq-nr_17)_[7634,12761]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|bel INT|v_clade
scaffold_18_(dbseq-nr_17)_[781526,787567]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[789314,803891]	LTR	Gypsy	pyret	no	+	RT|pyret
scaffold_18_(dbseq-nr_17)_[823293,829589]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|tork RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[829710,836167]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[848657,855444]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_18_(dbseq-nr_17)_[876458,890427]	LTR	mixture	mixture	unknown	+	GAG|v_clade CHR|retroelement AP|ty1/copia INT|sire RT|1731 RNaseH|codi_d
scaffold_18_(dbseq-nr_17)_[896470,901795]	LTR	Copia	copia	no	+	AP|ty1/copia INT|oryco RT|copia RNaseH|copia
scaffold_18_(dbseq-nr_17)_[971980,978333]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_190_(dbseq-nr_189)_[125296,131326]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_190_(dbseq-nr_189)_[143244,149499]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_190_(dbseq-nr_189)_[167600,173931]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|codi_d
scaffold_190_(dbseq-nr_189)_[31894,38345]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_190_(dbseq-nr_189)_[45290,51818]	LTR	Copia	tork	yes	-	GAG|tork AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|tork RNaseH|codi_d
scaffold_190_(dbseq-nr_189)_[87932,94319]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_191_(dbseq-nr_190)_[11970,17772]	LTR	Gypsy	mixture	no	-	RT|v_clade RNaseH|pyret INT|gmr1
scaffold_191_(dbseq-nr_190)_[123883,130120]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_191_(dbseq-nr_190)_[167634,173552]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_191_(dbseq-nr_190)_[225376,233387]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_192_(dbseq-nr_191)_[166519,174216]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_192_(dbseq-nr_191)_[207754,215750]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_192_(dbseq-nr_191)_[229769,236851]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_193_(dbseq-nr_192)_[84487,90608]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|oryco RT|pCretro RNaseH|codi_d
scaffold_194_(dbseq-nr_193)_[220449,226374]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_194_(dbseq-nr_193)_[4092,11291]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_194_(dbseq-nr_193)_[84062,90256]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|sire
scaffold_195_(dbseq-nr_194)_[101415,107518]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_195_(dbseq-nr_194)_[157966,164693]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_195_(dbseq-nr_194)_[169077,175674]	LTR	Copia	sire	no	-	AP|ty1/copia INT|oryco RT|sire RNaseH|sire
scaffold_195_(dbseq-nr_194)_[176037,183618]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_195_(dbseq-nr_194)_[197276,204604]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|del INT|tat
scaffold_195_(dbseq-nr_194)_[214595,220999]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_195_(dbseq-nr_194)_[21460,28542]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_195_(dbseq-nr_194)_[40036,51426]	LTR	Gypsy	reina	no	+	RT|reina
scaffold_195_(dbseq-nr_194)_[497,7509]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_195_(dbseq-nr_194)_[7512,14481]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_196_(dbseq-nr_195)_[151935,159048]	LTR	Gypsy	mixture	no	-	RT|v_clade RNaseH|pyret
scaffold_197_(dbseq-nr_196)_[11818,18897]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_197_(dbseq-nr_196)_[42894,50621]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_198_(dbseq-nr_197)_[306,8079]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_199_(dbseq-nr_198)_[12375,17901]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_199_(dbseq-nr_198)_[179626,187383]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_199_(dbseq-nr_198)_[196809,203986]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_199_(dbseq-nr_198)_[207261,216295]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_199_(dbseq-nr_198)_[4670,12373]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_19_(dbseq-nr_18)_[1037917,1045224]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_19_(dbseq-nr_18)_[1055272,1061425]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_19_(dbseq-nr_18)_[1202663,1211233]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_19_(dbseq-nr_18)_[1211640,1218140]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_19_(dbseq-nr_18)_[203986,209919]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_19_(dbseq-nr_18)_[478177,484677]	LTR	Copia	mixture	yes	+	GAG|1731 AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_19_(dbseq-nr_18)_[71418,81660]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade
scaffold_19_(dbseq-nr_18)_[769153,775958]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_19_(dbseq-nr_18)_[802167,808391]	LTR	Copia	sire	no	+	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_19_(dbseq-nr_18)_[993443,999365]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_1_(dbseq-nr_0)_[132066,138851]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_1_(dbseq-nr_0)_[1546535,1551715]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_1_(dbseq-nr_0)_[1776494,1782396]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_1_(dbseq-nr_0)_[1866217,1871508]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_1_(dbseq-nr_0)_[1982481,1988814]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_1_(dbseq-nr_0)_[211609,220855]	LTR	Copia	hydra	no	-	RT|hydra
scaffold_1_(dbseq-nr_0)_[2144639,2151094]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_1_(dbseq-nr_0)_[2162495,2168937]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_1_(dbseq-nr_0)_[3147749,3151435]	LTR	Copia	mixture	no	+	RT|sire RNaseH|tork
scaffold_1_(dbseq-nr_0)_[320714,325935]	LTR	Gypsy	mixture	no	-	AP|tat RNaseH|cer2-3
scaffold_1_(dbseq-nr_0)_[326489,332434]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_1_(dbseq-nr_0)_[34086,41358]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_1_(dbseq-nr_0)_[3561278,3569200]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_1_(dbseq-nr_0)_[3577377,3582710]	Unknown	unknown	cog5550	unknown	-	AP|cog5550
scaffold_1_(dbseq-nr_0)_[3591115,3596325]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|copia
scaffold_1_(dbseq-nr_0)_[3604205,3611524]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_1_(dbseq-nr_0)_[3714725,3721765]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_1_(dbseq-nr_0)_[3727571,3734782]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_1_(dbseq-nr_0)_[3867783,3875388]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_1_(dbseq-nr_0)_[3875396,3882456]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_1_(dbseq-nr_0)_[3904382,3909222]	LTR	Copia	sire	no	+	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_1_(dbseq-nr_0)_[3953038,3961860]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_1_(dbseq-nr_0)_[3968763,3974279]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_1_(dbseq-nr_0)_[405836,414776]	LTR	Copia	ty1/copia	no	-	AP|ty1/copia
scaffold_1_(dbseq-nr_0)_[436231,442976]	LTR	Gypsy	17_6	no	-	RT|17_6 RNaseH|17_6 INT|gmr1
scaffold_1_(dbseq-nr_0)_[449692,458229]	LTR	Copia	mixture	no	+	INT|copia RT|pseudovirus RNaseH|sire
scaffold_1_(dbseq-nr_0)_[501195,506733]	LTR	Gypsy	reina	no	-	RT|reina
scaffold_1_(dbseq-nr_0)_[526417,536995]	LTR	Copia	mixture	no	-	RNaseH|copia INT|retrofit
scaffold_1_(dbseq-nr_0)_[602155,607309]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|tork
scaffold_1_(dbseq-nr_0)_[618451,625502]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|pyret INT|v_clade
scaffold_1_(dbseq-nr_0)_[625720,632202]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|oryco RT|1731 RNaseH|codi_d
scaffold_1_(dbseq-nr_0)_[633048,639044]	LTR	Copia	mixture	no	-	AP|pseudovirus INT|retrofit RT|sire RNaseH|codi_d
scaffold_1_(dbseq-nr_0)_[667877,673660]	LTR	Copia	tork	no	-	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_1_(dbseq-nr_0)_[8449,15429]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_1_(dbseq-nr_0)_[909073,920073]	LTR	Copia	mixture	no	+	INT|retrofit RT|tork RNaseH|copia
scaffold_200_(dbseq-nr_199)_[139185,145338]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_200_(dbseq-nr_199)_[14143,20596]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_200_(dbseq-nr_199)_[147138,154046]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|copia
scaffold_200_(dbseq-nr_199)_[155693,163338]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_200_(dbseq-nr_199)_[172159,178191]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_200_(dbseq-nr_199)_[184385,191023]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_200_(dbseq-nr_199)_[204693,211333]	LTR	Gypsy	v_clade	no	-	AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_200_(dbseq-nr_199)_[65869,72266]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_200_(dbseq-nr_199)_[82439,88683]	LTR	Copia	copia	no	+	AP|pseudovirus INT|tork RT|copia RNaseH|copia
scaffold_200_(dbseq-nr_199)_[90225,97175]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|copia
scaffold_201_(dbseq-nr_200)_[115100,121988]	LTR	Copia	copia	no	+	INT|tork RT|copia RNaseH|copia
scaffold_201_(dbseq-nr_200)_[1453,7079]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_201_(dbseq-nr_200)_[198589,205554]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_201_(dbseq-nr_200)_[33340,40353]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_201_(dbseq-nr_200)_[60749,65907]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|pyret RT|v_clade INT|galadriel
scaffold_201_(dbseq-nr_200)_[87958,96944]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_201_(dbseq-nr_200)_[9333,16651]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_202_(dbseq-nr_201)_[192872,199623]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_202_(dbseq-nr_201)_[2309,9263]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_202_(dbseq-nr_201)_[54593,60958]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_202_(dbseq-nr_201)_[80303,87872]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_203_(dbseq-nr_202)_[21543,27485]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_203_(dbseq-nr_202)_[29125,39119]	LTR	Gypsy	v_clade	no	+	AP|ty1/copia GAG|v_clade RT|v_clade RNaseH|pyret INT|v_clade
scaffold_203_(dbseq-nr_202)_[40247,46329]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_203_(dbseq-nr_202)_[4280,13854]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_203_(dbseq-nr_202)_[48533,54098]	mixture	mixture	mixture	unknown	-	AP|dtg_ilg_template RT|reina RNaseH|athila INT|tat
scaffold_204_(dbseq-nr_203)_[1103,9296]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_204_(dbseq-nr_203)_[148278,156451]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_204_(dbseq-nr_203)_[160301,169166]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_204_(dbseq-nr_203)_[17892,24908]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_205_(dbseq-nr_204)_[48671,58243]	LTR	Copia	mixture	no	+	RT|sire RNaseH|copia
scaffold_206_(dbseq-nr_205)_[19767,29540]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|galadriel
scaffold_206_(dbseq-nr_205)_[60708,66182]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RNaseH|sire
scaffold_206_(dbseq-nr_205)_[66402,72191]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_207_(dbseq-nr_206)_[117115,130143]	LTR	Copia	pCretro	no	-	RT|pCretro
scaffold_207_(dbseq-nr_206)_[133873,139705]	LTR	Copia	tork	no	-	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_207_(dbseq-nr_206)_[154130,160443]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|1731 RNaseH|codi_d
scaffold_207_(dbseq-nr_206)_[28318,34770]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_207_(dbseq-nr_206)_[35476,43036]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_207_(dbseq-nr_206)_[60751,67817]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_207_(dbseq-nr_206)_[80394,85845]	LTR	Copia	copia	no	+	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_207_(dbseq-nr_206)_[96179,102950]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_208_(dbseq-nr_207)_[147376,153415]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_208_(dbseq-nr_207)_[153550,161617]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_208_(dbseq-nr_207)_[162394,168890]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_208_(dbseq-nr_207)_[182796,190517]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
