#TE	Order	Superfamily	Clade	Complete	Strand	Domains
scaffold_235_(dbseq-nr_234)_[234342,240724]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_235_(dbseq-nr_234)_[245829,252608]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_235_(dbseq-nr_234)_[52896,61477]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_235_(dbseq-nr_234)_[64980,72954]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_235_(dbseq-nr_234)_[85697,91896]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_235_(dbseq-nr_234)_[94341,100229]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_236_(dbseq-nr_235)_[116657,131711]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_236_(dbseq-nr_235)_[209757,215108]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_236_(dbseq-nr_235)_[241340,248326]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_236_(dbseq-nr_235)_[261171,269074]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_236_(dbseq-nr_235)_[64271,78417]	LTR	Copia	mixture	no	+	INT|tork RT|1731 RNaseH|copia
scaffold_238_(dbseq-nr_237)_[104443,111759]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_238_(dbseq-nr_237)_[12446,18819]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_238_(dbseq-nr_237)_[142610,148767]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_238_(dbseq-nr_237)_[181275,187566]	LTR	Copia	copia	no	-	AP|pseudovirus INT|tork RT|copia RNaseH|copia
scaffold_238_(dbseq-nr_237)_[202289,208348]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|sire RNaseH|codi_d
scaffold_238_(dbseq-nr_237)_[238989,245417]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|tork RNaseH|codi_d
scaffold_238_(dbseq-nr_237)_[254245,260553]	LTR	mixture	mixture	unknown	+	AP|ty1/copia INT|oryco ORFX|betaretroviridae RT|tork RNaseH|codi_d
scaffold_238_(dbseq-nr_237)_[46168,50192]	LTR	Copia	codi_d	no	+	AP|ty1/copia RT|codi_d RNaseH|codi_d
scaffold_238_(dbseq-nr_237)_[57928,64128]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|copia
scaffold_238_(dbseq-nr_237)_[65156,71620]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|tork RNaseH|codi_d
scaffold_238_(dbseq-nr_237)_[72517,78722]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|codi_d
scaffold_239_(dbseq-nr_238)_[182264,187487]	LTR	Copia	tork	no	+	AP|retrofit INT|tork RT|tork RNaseH|copia
scaffold_239_(dbseq-nr_238)_[243481,257369]	LTR	Copia	copia	no	-	INT|copia
scaffold_239_(dbseq-nr_238)_[261806,267856]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_239_(dbseq-nr_238)_[52758,59562]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_239_(dbseq-nr_238)_[65511,72125]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|pyret INT|v_clade CHR|all
scaffold_239_(dbseq-nr_238)_[77910,84123]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_23_(dbseq-nr_22)_[144554,148360]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RNaseH|sire
scaffold_23_(dbseq-nr_22)_[156280,164072]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|tat
scaffold_23_(dbseq-nr_22)_[189396,195964]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_23_(dbseq-nr_22)_[233982,239199]	LTR	Gypsy	mixture	no	+	RT|v_clade RNaseH|pyret INT|reina
scaffold_23_(dbseq-nr_22)_[5370,17262]	LTR	Copia	ty1/copia	no	+	AP|ty1/copia
scaffold_23_(dbseq-nr_22)_[558962,574075]	LTR	Copia	copia	no	-	RNaseH|copia
scaffold_23_(dbseq-nr_22)_[600263,614825]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_23_(dbseq-nr_22)_[624261,631200]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_23_(dbseq-nr_22)_[65527,71358]	LTR	Copia	tork	no	-	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_23_(dbseq-nr_22)_[744434,751457]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_23_(dbseq-nr_22)_[912716,918791]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_241_(dbseq-nr_240)_[159617,165990]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_241_(dbseq-nr_240)_[169882,175031]	LTR	Copia	retrofit	no	+	AP|retrofit INT|retrofit RT|copia RNaseH|tork
scaffold_241_(dbseq-nr_240)_[265431,269102]	LTR	Copia	pCretro	no	-	RNaseH|pCretro
scaffold_242_(dbseq-nr_241)_[119407,128094]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_242_(dbseq-nr_241)_[148396,156062]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_242_(dbseq-nr_241)_[161752,168512]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_244_(dbseq-nr_243)_[247844,254176]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_245_(dbseq-nr_244)_[127915,140622]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade CHR|all AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_245_(dbseq-nr_244)_[142325,149482]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_245_(dbseq-nr_244)_[216082,227395]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_245_(dbseq-nr_244)_[71615,76856]	LTR	Copia	sire	no	-	AP|pseudovirus INT|tork RT|sire RNaseH|sire
scaffold_245_(dbseq-nr_244)_[84206,90443]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_246_(dbseq-nr_245)_[14055,20602]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|copia
scaffold_246_(dbseq-nr_245)_[141778,148898]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_246_(dbseq-nr_245)_[203285,211760]	LTR	Copia	tork	no	-	INT|tork
scaffold_246_(dbseq-nr_245)_[229103,237254]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_246_(dbseq-nr_245)_[238686,245382]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|bel RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_246_(dbseq-nr_245)_[245437,253458]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_247_(dbseq-nr_246)_[233035,242289]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_248_(dbseq-nr_247)_[136709,143718]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy INT|tat
scaffold_248_(dbseq-nr_247)_[244111,251125]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_248_(dbseq-nr_247)_[257043,262681]	LTR	Copia	mixture	no	+	INT|tork RNaseH|sire
scaffold_248_(dbseq-nr_247)_[40796,48042]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_248_(dbseq-nr_247)_[57882,63989]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_249_(dbseq-nr_248)_[50436,57839]	LTR	Copia	copia	no	+	RNaseH|copia
scaffold_24_(dbseq-nr_23)_[179681,187225]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_24_(dbseq-nr_23)_[484596,498961]	mixture	mixture	mixture	unknown	-	INT|v_clade CHR|all
scaffold_24_(dbseq-nr_23)_[533283,538358]	LTR	Copia	sire	no	+	AP|ty1/copia INT|retrofit RT|sire RNaseH|sire
scaffold_24_(dbseq-nr_23)_[779748,784800]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|maggy INT|v_clade CHR|all
scaffold_24_(dbseq-nr_23)_[785034,792656]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_24_(dbseq-nr_23)_[793507,800288]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_24_(dbseq-nr_23)_[816164,825159]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_24_(dbseq-nr_23)_[846893,855604]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_250_(dbseq-nr_249)_[43253,50905]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_251_(dbseq-nr_250)_[188867,196360]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_252_(dbseq-nr_251)_[176347,185380]	LTR	Gypsy	mixture	no	+	AP|athila RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_252_(dbseq-nr_251)_[201579,207912]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_252_(dbseq-nr_251)_[213420,219329]	LTR	Gypsy	v_clade	no	+	AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_252_(dbseq-nr_251)_[228536,234383]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|pyret INT|v_clade CHR|all
scaffold_252_(dbseq-nr_251)_[234753,240699]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_253_(dbseq-nr_252)_[92778,98419]	LTR	Copia	tork	no	+	AP|tork INT|tork RT|tork RNaseH|copia
scaffold_254_(dbseq-nr_253)_[147180,159508]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_254_(dbseq-nr_253)_[28528,35100]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_254_(dbseq-nr_253)_[35268,41400]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_254_(dbseq-nr_253)_[48185,54981]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_255_(dbseq-nr_254)_[187946,194959]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_255_(dbseq-nr_254)_[736,13756]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_255_(dbseq-nr_254)_[82332,88870]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|sire
scaffold_256_(dbseq-nr_255)_[220274,226161]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_256_(dbseq-nr_255)_[230373,237643]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_256_(dbseq-nr_255)_[7084,11921]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_257_(dbseq-nr_256)_[233062,241828]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_258_(dbseq-nr_257)_[148989,155357]	LTR	Copia	tork	no	-	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_25_(dbseq-nr_24)_[38,5738]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_25_(dbseq-nr_24)_[414461,421017]	LTR	Copia	tork	no	+	AP|ty1/copia INT|tork RT|tork RNaseH|copia
scaffold_25_(dbseq-nr_24)_[552455,558619]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_25_(dbseq-nr_24)_[558732,564955]	LTR	Copia	copia	no	+	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_25_(dbseq-nr_24)_[7197,14488]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|17_6 INT|gmr1
scaffold_25_(dbseq-nr_24)_[829243,833653]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_25_(dbseq-nr_24)_[852779,859280]	LTR	Copia	mixture	yes	+	GAG|1731 AP|ty1/copia INT|retrofit RT|tork RNaseH|sire
scaffold_260_(dbseq-nr_259)_[233417,240440]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_261_(dbseq-nr_260)_[126340,133664]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_261_(dbseq-nr_260)_[143158,150736]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_261_(dbseq-nr_260)_[196430,202433]	LTR	Copia	mixture	no	-	AP|copia INT|tork RT|pCretro RNaseH|codi_d
scaffold_261_(dbseq-nr_260)_[76721,84999]	LTR	Gypsy	mixture	no	-	RT|del RNaseH|v_clade
scaffold_262_(dbseq-nr_261)_[217027,221580]	LTR	Copia	mixture	no	-	INT|copia RNaseH|sire
scaffold_263_(dbseq-nr_262)_[204708,211054]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|sire
scaffold_264_(dbseq-nr_263)_[103022,109825]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_264_(dbseq-nr_263)_[112440,119998]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_265_(dbseq-nr_264)_[212073,218117]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_265_(dbseq-nr_264)_[224458,232372]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_267_(dbseq-nr_266)_[1722,6577]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|maggy INT|v_clade CHR|all
scaffold_267_(dbseq-nr_266)_[26674,36513]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_267_(dbseq-nr_266)_[9332,16529]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|bel RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_268_(dbseq-nr_267)_[10271,21469]	LTR	Gypsy	v_clade	no	?	CHR|all INT|v_clade RNaseH|v_clade RT|v_clade
scaffold_268_(dbseq-nr_267)_[40697,49342]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_268_(dbseq-nr_267)_[51321,58904]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_269_(dbseq-nr_268)_[14773,20940]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|17_6 INT|gmr1
scaffold_269_(dbseq-nr_268)_[1646,7349]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_269_(dbseq-nr_268)_[225469,232516]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_269_(dbseq-nr_268)_[36232,43786]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|pyret INT|v_clade
scaffold_269_(dbseq-nr_268)_[46137,52653]	LTR	Gypsy	v_clade	no	+	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_269_(dbseq-nr_268)_[60257,68778]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_26_(dbseq-nr_25)_[181036,186324]	LTR	Gypsy	v_clade	no	?	INT|v_clade RT|v_clade RNaseH|codi_d
scaffold_26_(dbseq-nr_25)_[280313,285758]	LTR	Copia	mixture	no	-	INT|retrofit RT|sire RNaseH|copia
scaffold_26_(dbseq-nr_25)_[516811,519992]	LTR	Copia	mixture	no	-	RT|copia RNaseH|codi_d
scaffold_270_(dbseq-nr_269)_[119437,124913]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_270_(dbseq-nr_269)_[135966,142276]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|pCretro RNaseH|copia
scaffold_270_(dbseq-nr_269)_[155805,162584]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|sire RNaseH|copia
scaffold_270_(dbseq-nr_269)_[200655,207272]	LTR	mixture	mixture	unknown	-	AP|ty1/copia ORFX|betaretroviridae INT|oryco RT|tork RNaseH|codi_d
scaffold_270_(dbseq-nr_269)_[20773,23257]	LTR	Copia	mixture	no	-	RT|copia RNaseH|sire
scaffold_270_(dbseq-nr_269)_[216595,222904]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|sire RT|copia RNaseH|codi_d
scaffold_270_(dbseq-nr_269)_[231126,236593]	LTR	Copia	copia	no	-	AP|ty1/copia INT|retrofit RT|copia RNaseH|copia
scaffold_271_(dbseq-nr_270)_[149403,155185]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|sire
scaffold_272_(dbseq-nr_271)_[79327,87892]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_272_(dbseq-nr_271)_[88299,94799]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_273_(dbseq-nr_272)_[178362,188708]	LTR	mixture	mixture	unknown	?	RNaseH|oryco RT|copia INT|v_clade
scaffold_273_(dbseq-nr_272)_[191385,198154]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|gmr1
scaffold_273_(dbseq-nr_272)_[212733,218715]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|del RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_273_(dbseq-nr_272)_[31580,36575]	LTR	Copia	mixture	no	+	RT|sire RNaseH|copia
scaffold_273_(dbseq-nr_272)_[36712,38800]	LTR	Copia	mixture	no	+	RT|tork RNaseH|copia
scaffold_273_(dbseq-nr_272)_[45925,50951]	LTR	Gypsy	v_clade	no	+	INT|v_clade
scaffold_273_(dbseq-nr_272)_[75234,81426]	LTR	Copia	sire	no	-	AP|ty1/copia INT|copia RT|sire RNaseH|sire
scaffold_274_(dbseq-nr_273)_[213622,222535]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_274_(dbseq-nr_273)_[223937,230591]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|pyret INT|v_clade CHR|all
scaffold_274_(dbseq-nr_273)_[46959,54582]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_274_(dbseq-nr_273)_[68496,75087]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_275_(dbseq-nr_274)_[106241,114723]	LTR	Gypsy	v_clade	no	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade
scaffold_275_(dbseq-nr_274)_[56441,63456]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_275_(dbseq-nr_274)_[63464,70924]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|del INT|tat
scaffold_275_(dbseq-nr_274)_[6451,12081]	LTR	Gypsy	v_clade	no	-	RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_276_(dbseq-nr_275)_[142200,150268]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_276_(dbseq-nr_275)_[188965,197068]	mixture	mixture	mixture	unknown	+	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_276_(dbseq-nr_275)_[197069,209495]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6 INT|gmr1
scaffold_276_(dbseq-nr_275)_[211752,217388]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_276_(dbseq-nr_275)_[217608,225372]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_278_(dbseq-nr_277)_[12147,19836]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|tat
scaffold_278_(dbseq-nr_277)_[215313,220531]	LTR	Copia	mixture	no	+	AP|pseudovirus INT|tork
scaffold_278_(dbseq-nr_277)_[25382,32331]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|pyret RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_278_(dbseq-nr_277)_[45177,52093]	LTR	Gypsy	v_clade	yes	+	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_278_(dbseq-nr_277)_[4841,11571]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|del INT|gmr1
scaffold_279_(dbseq-nr_278)_[15579,19992]	LTR	Gypsy	v_clade	no	-	GAG|v_clade AP|v_clade INT|v_clade CHR|all
scaffold_279_(dbseq-nr_278)_[49,8287]	mixture	mixture	mixture	unknown	-	AP|cog5550 RT|reina RNaseH|cer2-3 INT|tat
scaffold_27_(dbseq-nr_26)_[26430,32614]	LTR	Gypsy	gmr1	no	-	INT|gmr1
scaffold_27_(dbseq-nr_26)_[3481,11990]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|tat
scaffold_27_(dbseq-nr_26)_[670547,676988]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RT|tork RNaseH|sire
scaffold_281_(dbseq-nr_280)_[5477,12485]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|tat
scaffold_282_(dbseq-nr_281)_[128314,134482]	LTR	Copia	sire	no	+	AP|ty1/copia INT|tork RT|sire RNaseH|sire
scaffold_282_(dbseq-nr_281)_[206673,221574]	LTR	mixture	mixture	unknown	?	RNaseH|retrofit RT|v_clade
scaffold_283_(dbseq-nr_282)_[12,5817]	LTR	Gypsy	v_clade	no	+	GAG|v_clade INT|v_clade CHR|all
scaffold_283_(dbseq-nr_282)_[36399,41086]	LTR	Copia	copia	no	+	INT|copia
scaffold_284_(dbseq-nr_283)_[168394,181849]	LTR	Copia	mixture	no	?	RNaseH|codi_d RT|retrofit AP|ty1/copia
scaffold_284_(dbseq-nr_283)_[190090,196003]	LTR	Copia	retrofit	no	-	AP|ty1/copia INT|retrofit RT|pCretro RNaseH|retrofit
scaffold_284_(dbseq-nr_283)_[21509,28325]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|gypsy
scaffold_284_(dbseq-nr_283)_[82458,88626]	LTR	Gypsy	v_clade	yes	-	GAG|pyret AP|dtg_ilg_template RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_284_(dbseq-nr_283)_[93777,102470]	LTR	Gypsy	mixture	no	-	RT|v_clade RNaseH|pyret INT|crm
scaffold_285_(dbseq-nr_284)_[128280,134324]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|tork RT|1731 RNaseH|codi_d
scaffold_285_(dbseq-nr_284)_[7891,11073]	LTR	Copia	mixture	no	+	RT|tork RNaseH|copia
scaffold_287_(dbseq-nr_286)_[160678,168005]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_287_(dbseq-nr_286)_[168781,177783]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_287_(dbseq-nr_286)_[189046,194969]	LTR	Gypsy	v_clade	no	-	GAG|v_clade INT|v_clade CHR|all
scaffold_288_(dbseq-nr_287)_[30370,36388]	LTR	Copia	copia	no	-	AP|ty1/copia INT|tork RT|copia RNaseH|copia
scaffold_288_(dbseq-nr_287)_[43682,50965]	LTR	Gypsy	mixture	no	-	RT|reina RNaseH|cer2-3 INT|gmr1
scaffold_289_(dbseq-nr_288)_[106397,112615]	LTR	Gypsy	v_clade	no	+	RT|v_clade RNaseH|v_clade CHR|all
scaffold_289_(dbseq-nr_288)_[132850,135371]	LTR	Copia	retrofit	no	-	INT|retrofit
scaffold_289_(dbseq-nr_288)_[160332,170950]	LTR	Gypsy	mixture	no	+	RT|reina RNaseH|17_6
scaffold_289_(dbseq-nr_288)_[172326,179773]	LTR	Copia	tork	no	-	INT|tork RT|tork RNaseH|sire
scaffold_289_(dbseq-nr_288)_[191958,197021]	LTR	Copia	mixture	no	-	AP|ty1/copia INT|retrofit RT|pCretro
scaffold_289_(dbseq-nr_288)_[201965,208546]	LTR	Gypsy	v_clade	yes	-	GAG|v_clade AP|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|all
scaffold_289_(dbseq-nr_288)_[85499,94855]	LTR	Copia	sire	no	+	RNaseH|sire
scaffold_28_(dbseq-nr_27)_[277705,282000]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|copia RNaseH|tork
scaffold_28_(dbseq-nr_27)_[344819,351606]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade CHR|retroelement
scaffold_28_(dbseq-nr_27)_[423605,427827]	LTR	Copia	mixture	no	-	INT|oryco RT|copia RNaseH|tork
scaffold_28_(dbseq-nr_27)_[534223,539578]	LTR	Gypsy	v_clade	no	-	GAG|v_clade RT|v_clade RNaseH|v_clade INT|v_clade
scaffold_28_(dbseq-nr_27)_[700034,705533]	LTR	Copia	mixture	no	+	AP|ty1/copia INT|retrofit RNaseH|tork
